video_id,psnr_mean,ssim_mean
v_SoccerPenalty_g11_c04.avi,34.28766208190101,0.8974511383415816
v_YoYo_g22_c03.avi,36.86043754508672,0.9414620733523107
v_RopeClimbing_g06_c01.avi,38.9070467986372,0.9645492728603514
v_Archery_g18_c06.avi,31.816721554300965,0.7840410459786653
v_PoleVault_g24_c05.avi,31.329024674823458,0.8139059118488255
v_PlayingPiano_g18_c04.avi,36.90554185706946,0.9467416915873932
v_PlayingDhol_g17_c05.avi,32.69611478301326,0.872111912199993
v_Haircut_g25_c02.avi,34.55788609883996,0.9107531181908408
v_RopeClimbing_g24_c04.avi,37.498906468552576,0.9600270287858115
v_FrontCrawl_g19_c03.avi,32.87229748291082,0.8484428767114878
v_PizzaTossing_g10_c04.avi,33.632146241666845,0.9033542826123859
v_VolleyballSpiking_g13_c04.avi,38.00138468109453,0.955006367798093
v_TennisSwing_g22_c05.avi,35.19000996324169,0.9009334294163451
v_StillRings_g23_c04.avi,32.57396375454309,0.8710974248250326
v_PlayingDhol_g02_c02.avi,36.09534804109986,0.9403906960956386
v_BlowingCandles_g18_c01.avi,36.53507626453776,0.9358093821176208
v_PlayingTabla_g18_c06.avi,34.2411168019618,0.9163146170993779
v_BoxingPunchingBag_g22_c01.avi,37.07316406533129,0.9459436892949301
v_PlayingDaf_g02_c02.avi,37.332980581332954,0.9556878348300745
v_BabyCrawling_g09_c02.avi,34.353510466731606,0.8650510364824587
v_Mixing_g05_c04.avi,36.527981453411776,0.8925166342218044
v_HighJump_g04_c02.avi,31.725191833177306,0.8279721571339501
v_Punch_g16_c06.avi,32.57046459529819,0.8967037481069565
v_Bowling_g23_c01.avi,33.962560729603965,0.9030466730855092
